l_ukrainian:
 LOCAL_AUTONOMY_EFFECTS: "Місцева автономія в провінції $NAME$ дає наступні ефекти:\n$EFFECT$"
 smo_western_mercenaries_desc: "Наші зв'язки з королівськими дворами західних держав дозволяють отримати найкращих найманців з усієї Європи, що володіють чудовими навичками та сучасною зброєю. Хтось нам позаздрить, але більшість охопить страх."
 the_great_foundry: "Велика кузня"
 the_great_foundry_desc: "Побудувавши найбільший ливарний завод у Східній Європі, ми будемо здатні побудувати гармати швидше і якісніше, ніж будь-хто інший. Вороги будуть тремтіти перед міццю смоленської артилерії."
 smo_hold_the_line: "Тримати стрій!"
 smo_hold_the_line_desc: "Ми зрозуміли істину, яка ще не відома нашим російським братам – епоха бердишів минула. Більше не вдасться не те що розгромити, але навіть прорвати стрій ворога, використовуючи зброю ближнього бою. Ратники, перезарядити мушкети та тримати стрій!"
 artillery_before_all: "Перші в артилерії"
 artillery_before_all_desc: "Польова артилерія відносно недавно з'явилася на європейських полях боїв. Потужна, але в той же час досить ненадійна, що наносить величезний побічний збиток при недотепному використанні. Тому надзвичайно важливо розробити унікальні та надійні тактичні прийоми, які забезпечать нашим майбутнім полководцям можливість розкрити весь потенціал нових знарядь."
 tsar_mortars: "Царські мортири"
 tsar_mortars_desc: "Розроблений новий і смертоносний тип артилерії, здатний стріляти не тільки по прямій, але та із закритих вогневих позицій. Проти його спустошливої сили жодні стіни не захистять наших ворогів. Застарілі замки та форти будуть зруйновані царськими мортирами."
 YAR_ideas: "Ярославські ідеї"
 YAR_ideas_start: "Ярославські традиції"
 YAR_ideas_bonus: "Ярославські амбіції"
 between_hammer_and_avil: "Між молотом і наковальнею"
 between_hammer_and_avil_desc: "Ярославль завжди перебував у складній ситуації, оточений з усіх боків сильнішими, більшими та амбіційними князівствами, останнім з яких стало Московське. У подібних умовах не могла не сформуватися особлива дипломатична школа та уважність до аспектів дипломатичних відносин."
